Date,Hebrew_Country,Positive and vaccinated,Positive and vaccinated (not valid),Positive unvaccinated,Vaccinated residents,Vaccinated(not valid) residents,Unvaccinated residents,Country
2021-10-31,איחוד האמירויות הערב,1,0,0,670,25,0,UAE
2021-10-31,לוכסמבורג,0,0,0,3,0,0,Luxembourg
2021-10-31,סינגפור,0,0,0,2,0,0,Singapore
2021-10-31,קוריאה הדרומית,0,0,0,3,0,0,South Korea
2021-10-31,גויאנה,0,0,0,0,0,0,Guyana
2021-10-31,מלזיה,0,0,0,0,0,0,Malaysia
2021-10-31,קוסטה ריקה,0,0,0,4,0,0,Costa Rica
2021-10-31,מולדובה,3,0,0,68,8,0,Moldova
2021-10-31,פולינזיה הצרפתית,0,0,0,2,0,0,French Polynesia
2021-10-31,קזחסטאן,0,0,0,1,1,0,Kazakhstan
2021-10-31,ארמניה,0,0,0,2,1,0,Armenia
2021-10-31,ליטא,0,0,0,69,1,0,Lithuania
2021-10-31,סלובניה,0,0,0,3,0,0,Slovenia
2021-10-31,איטליה,0,0,0,905,16,0,Italy
2021-10-31,תורכמניסטאן,0,0,0,2,0,0,Turkmenistan
2021-10-31,פיליפינים,0,0,0,0,0,0,Philippines
2021-10-31,גרמניה,1,0,0,527,24,0,Germany
2021-10-31,גבון,0,0,0,1,0,0,Gabon
2021-10-31,רוסיה,6,1,0,164,14,0,Russia
2021-10-31,טובלו,0,0,0,0,1,0,Tuvalu
2021-10-31,הודו,0,0,0,14,0,0,India
2021-10-31,צ'ילה,0,0,0,1,0,0,Chile
2021-10-31,איי טורקס וקייקוס,0,0,0,7,0,0,Turks and Caicos Islands
2021-10-31,פולין,1,0,0,214,5,0,Poland
2021-10-31,אלבניה,0,0,0,2,0,0,Albania
2021-10-31,עירק,0,0,0,0,0,0,Iraq
2021-10-31,אוסטרליה,0,0,0,2,0,0,Australia
2021-10-31,הולנד,0,0,0,387,10,0,Netherlands
2021-10-31,פורטוגל,0,0,0,140,3,0,Portugal
2021-10-31,גמביה,0,0,0,0,0,0,Gambia
2021-10-31,אוגנדה,0,0,0,5,0,0,Uganda
2021-10-31,אוסטריה,0,0,0,521,10,0,Austria
2021-10-31,גאורגיה,3,0,0,965,27,0,Georgia
2021-10-31,נורבגיה,0,0,0,0,1,0,Norway
2021-10-31,אוזבקיסטן,0,0,0,3,1,0,Uzbekistan
2021-10-31,פינלנד,0,0,0,2,0,0,Finland
2021-10-31,לטביה,0,0,0,1,0,0,Latvia
2021-10-31,מלדיבים,0,0,0,21,0,0,Maldives
2021-10-31,גאנה,0,0,0,0,1,0,Ghana
2021-10-31,מרוקו,0,0,0,82,3,0,Morocco
2021-10-31,ספרד,0,0,0,478,7,0,Spain
2021-10-31,אורגוואי,0,0,0,1,0,0,Uruguay
2021-10-31,תאילנד,0,0,0,6,0,0,Thailand
2021-10-31,מלטה,0,0,0,3,0,0,Malta
2021-10-31,ירדן,0,0,0,322,10,0,Jordan
2021-10-31,איסלנד,0,0,0,0,0,0,Iceland
2021-10-31,טנזניה,0,0,0,0,0,0,Tanzania
2021-10-31,יוון,2,0,0,796,12,0,Greece
2021-10-31,בלגיה,1,1,0,72,7,0,Belgium
2021-10-31,קולומביה,0,0,0,1,0,0,Colombia
2021-10-31,דרום אפריקה,0,0,0,1,1,0,South Africa
2021-10-31,יפן,0,0,0,1,0,0,Japan
2021-10-31,סרי לנקה (צילון),0,0,0,4,0,0,Sri Lanka (photo)
2021-10-31,בולגריה,0,0,0,127,3,0,Bulgaria
2021-10-31,אירלנד,0,0,0,9,1,0,Ireland
2021-10-31,תורכיה,1,0,0,1414,78,0,Turkey
2021-10-31,אוקראינה,3,0,0,304,11,0,Ukraine
2021-10-31,הממלכה המאוחדת,2,0,0,554,10,0,United Kingdom
2021-10-31,פנמה,0,0,0,2,0,0,Panama
2021-10-31,ניגריה,0,0,0,1,0,0,Nigeria
2021-10-31,שוודיה,0,0,0,14,1,0,Sweden
2021-10-31,סרביה,0,0,0,5,0,0,Serbia
2021-10-31,ברזיל,0,0,0,9,0,0,Brazil
2021-10-31,נפאל,0,0,0,4,0,0,Nepal
2021-10-31,קרואטיה,0,0,0,2,0,0,Croatia
2021-10-31,גויאנה הצרפתית,0,0,0,1,0,0,French Guiana
2021-10-31,צכיה,0,0,0,446,5,0,Czech Republic
2021-10-31,סין,0,0,0,0,0,0,China
2021-10-31,זמביה,0,0,0,0,0,0,Zambia
2021-10-31,קפריסין,0,0,0,601,10,0,Cyprus
2021-10-31,פרו,0,0,0,3,0,0,Peru
2021-10-31,צרפת,0,1,0,585,23,0,France
2021-10-31,שוויץ,0,0,0,254,6,0,Switzerland
2021-10-31,כלל המדינות,29,5,0,15278,514,0,All Countries
2021-11-01,קפריסין,0,0,0,375,9,0,Cyprus
2021-11-01,פרו,0,0,0,4,0,0,Peru
2021-11-01,איחוד האמירויות הערב,0,0,0,402,10,0,UAE
2021-11-01,פנמה,0,0,0,1,0,0,Panama
2021-11-01,אנדורה,0,0,0,0,0,0,Andorra
2021-11-01,מקסיקו,0,0,0,14,1,0,Mexico
2021-11-01,דרום אפריקה,0,0,0,7,0,0,South Africa
2021-11-01,רוסיה,0,1,0,199,29,0,Russia
2021-11-01,קניה,0,0,0,9,0,0,Kenya
2021-11-01,צכיה,0,0,0,533,4,0,Czech Republic
2021-11-01,רומניה,0,0,0,247,7,0,Romania
2021-11-01,בחריין,0,0,0,61,1,0,Bahrain
2021-11-01,קנדה,0,0,0,77,4,0,Canada
2021-11-01,ברזיל,0,0,0,13,0,0,Brazil
2021-11-01,אוסטרליה,0,0,0,4,0,0,Australia
2021-11-01,זמביה,0,0,0,1,0,0,Zambia
2021-11-01,אזרביג'אן,0,0,0,52,0,0,Azerbaijan
2021-11-01,הממלכה המאוחדת,1,0,0,832,11,0,United Kingdom
2021-11-01,מצרים,0,0,0,542,20,0,Egypt
2021-11-01,אנגולה,0,0,0,3,0,0,Angola
2021-11-01,סלובניה,0,0,0,0,0,0,Slovenia
2021-11-01,קרואטיה,0,0,0,7,0,0,Croatia
2021-11-01,סרי לנקה (צילון),0,0,0,0,0,0,Sri Lanka (photo)
2021-11-01,בולגריה,0,0,0,246,13,0,Bulgaria
2021-11-01,אסטוניה,0,0,0,0,0,0,Estonia
2021-11-01,אורגוואי,0,0,0,1,0,0,Uruguay
2021-11-01,שוויץ,0,0,0,129,6,0,Switzerland
2021-11-01,תאילנד,0,0,0,2,0,0,Thailand
2021-11-01,בלגיה,1,1,0,179,3,0,Belgium
2021-11-01,אקואדור,0,0,0,0,1,0,Ecuador
2021-11-01,נורבגיה,0,0,0,3,0,0,Norway
2021-11-01,תוניסיה,0,0,0,5,0,0,Tunisia
2021-11-01,קטר,0,0,0,1,0,0,Qatar
2021-11-01,אוסטריה,1,0,0,631,9,0,Austria
2021-11-01,ניגריה,0,0,0,2,0,0,Nigeria
2021-11-01,שוודיה,0,0,0,7,0,0,Sweden
2021-11-01,קוסובו,0,0,0,0,1,0,Kosovo
2021-11-01,ספרד,0,0,0,397,5,0,Spain
2021-11-01,לטביה,0,0,0,0,0,0,Latvia
2021-11-01,גאנה,0,0,0,1,0,0,Ghana
2021-11-01,יוון,0,0,0,710,7,0,Greece
2021-11-01,קוריאה הדרומית,0,0,0,1,0,0,South Korea
2021-11-01,איטליה,0,0,0,750,17,0,Italy
2021-11-01,טנזניה,0,0,0,0,0,0,Tanzania
2021-11-01,תורכמניסטאן,0,0,0,4,0,0,Turkmenistan
2021-11-01,פולין,0,0,0,255,4,0,Poland
2021-11-01,סרביה,0,0,0,11,0,0,Serbia
2021-11-01,צרפת,0,0,0,727,9,0,France
2021-11-01,מלדיבים,0,0,0,18,2,0,Maldives
2021-11-01,איסלנד,0,0,0,5,0,0,Iceland
2021-11-01,הודו,0,0,0,46,1,0,India
2021-11-01,גאורגיה,0,0,0,470,7,0,Georgia
2021-11-01,תימן,0,0,0,1,0,0,Yemen
2021-11-01,רואנדה,0,0,0,0,0,0,Rwanda
2021-11-01,מוזמביק,0,0,0,1,0,0,Mozambique
2021-11-01,ארמניה,0,0,0,3,1,0,Armenia
2021-11-01,איי פאלקלנד,0,0,0,1,0,0,Falkland Islands
2021-11-01,תורכיה,2,1,0,1324,110,0,Turkey
2021-11-01,טרינידד וטובגו,0,0,0,2,0,0,Trinidad and Tobago
2021-11-01,הרפ הדומיניקנית,0,0,0,2,0,0,Dominican Harp
2021-11-01,פינלנד,0,0,0,1,0,0,Finland
2021-11-01,גויאנה הצרפתית,0,0,0,1,0,0,French Guiana
2021-11-01,אוקראינה,6,1,0,496,41,0,Ukraine
2021-11-01,קוסטה ריקה,0,0,0,3,0,0,Costa Rica
2021-11-01,הונגריה,0,0,0,626,6,0,Hungary
2021-11-01,אוזבקיסטן,0,0,0,6,1,0,Uzbekistan
2021-11-01,מקדוניה,0,0,0,1,0,0,Macedonia
2021-11-01,אוגנדה,0,0,0,2,0,0,Uganda
2021-11-01,אתיופיה,0,0,0,16,11,0,Ethiopia
2021-11-01,קזחסטאן,0,0,0,1,0,0,Kazakhstan
2021-11-01,אירלנד,0,0,0,7,0,0,Ireland
2021-11-01,פיליפינים,0,0,0,0,0,0,Philippines
2021-11-01,קולומביה,0,0,0,4,1,0,Colombia
2021-11-01,הונדורס,0,0,0,1,0,0,Honduras
2021-11-01,ירדן,0,0,0,28,3,0,Jordan
2021-11-01,צ'ילה,0,0,0,0,0,0,Chile
2021-11-01,ערב הסעודית,0,0,0,2,0,0,Saudi Arabia
2021-11-01,זימבאבווה,0,0,0,0,1,0,Zimbabwe
2021-11-01,מרוקו,0,0,0,105,2,0,Morocco
2021-11-01,דרום סודאן,0,0,0,0,0,0,South Sudan
2021-11-01,גרמניה,0,0,0,524,14,0,Germany
2021-11-01,הולנד,0,0,0,306,8,0,Netherlands
2021-11-01,יפן,0,0,0,0,0,0,Japan
2021-11-01,ארצות הברית,2,0,0,1083,67,0,United States
2021-11-01,מלטה,0,0,0,0,0,0,Malta
2021-11-01,דנמרק,0,0,0,7,0,0,Denmark
2021-11-01,פורטוגל,0,0,0,127,5,0,Portugal
2021-11-01,אלבניה,0,0,0,3,0,0,Albania
2021-11-01,נמיביה,0,0,0,1,0,0,Namibia
2021-11-01,ליטא,0,0,0,1,0,0,Lithuania
2021-11-01,כלל המדינות,13,4,0,13415,490,0,All Countries
2021-11-02,יוון,0,0,0,233,4,0,Greece
2021-11-02,דנמרק,0,0,0,9,0,0,Denmark
2021-11-02,בוסניה הרצגובינה,0,0,0,1,0,0,Bosnia and Herzegovina
2021-11-02,גרמניה,0,0,0,366,25,0,Germany
2021-11-02,קטר,0,0,0,0,0,0,Qatar
2021-11-02,קוריאה הדרומית,0,0,0,1,0,0,South Korea
2021-11-02,אוסטריה,0,0,0,418,10,0,Austria
2021-11-02,אזרביג'אן,0,0,0,1,0,0,Azerbaijan
2021-11-02,תורכיה,3,0,0,1257,108,0,Turkey
2021-11-02,טרינידד וטובגו,0,0,0,1,0,0,Trinidad and Tobago
2021-11-02,מאוריציוס,0,0,0,1,0,0,Mauritius
2021-11-02,סרביה,0,0,0,1,0,0,Serbia
2021-11-02,אוזבקיסטן,0,0,0,46,6,0,Uzbekistan
2021-11-02,תאילנד,0,0,0,61,11,0,Thailand
2021-11-02,ארמניה,0,0,0,2,0,0,Armenia
2021-11-02,אוסטרליה,0,0,0,1,1,0,Australia
2021-11-02,אירלנד,0,0,0,8,2,0,Ireland
2021-11-02,פנמה,0,0,0,1,0,0,Panama
2021-11-02,ירדן,0,0,0,33,5,0,Jordan
2021-11-02,מולדובה,0,0,0,4,1,0,Moldova
2021-11-02,בילורוסיה,0,0,0,6,0,0,Belarus
2021-11-02,מקדוניה,0,0,0,1,0,0,Macedonia
2021-11-02,אלבניה,0,0,0,1,0,0,Albania
2021-11-02,סרי לנקה (צילון),0,0,0,2,0,0,Sri Lanka (photo)
2021-11-02,מרוקו,0,0,0,132,1,0,Morocco
2021-11-02,פולין,0,0,0,151,6,0,Poland
2021-11-02,גויאנה הצרפתית,0,0,0,1,0,0,French Guiana
2021-11-02,קזחסטאן,0,0,0,0,0,0,Kazakhstan
2021-11-02,שוודיה,0,0,0,10,0,0,Sweden
2021-11-02,מונטנגרו,0,0,0,0,0,0,Montenegro
2021-11-02,תימן,0,0,0,1,0,0,Yemen
2021-11-02,מקסיקו,0,0,0,3,0,0,Mexico
2021-11-02,ארגנטינה,0,0,0,9,0,0,Argentina
2021-11-02,סלובניה,0,0,0,0,0,0,Slovenia
2021-11-02,בלגיה,2,0,0,194,2,0,Belgium
2021-11-02,בולגריה,0,0,0,0,0,0,Bulgaria
2021-11-02,הממלכה המאוחדת,1,0,0,473,21,0,United Kingdom
2021-11-02,איי קייפ וורדה,0,0,0,0,0,0,Cape Verde
2021-11-02,פרו,0,0,0,5,0,0,Peru
2021-11-02,איחוד האמירויות הערב,0,0,0,266,8,0,UAE
2021-11-02,אסטוניה,0,0,0,2,0,0,Estonia
2021-11-02,מצרים,0,0,0,195,13,0,Egypt
2021-11-02,לוכסמבורג,0,0,0,1,0,0,Luxembourg
2021-11-02,ערב הסעודית,0,0,0,0,0,0,Saudi Arabia
2021-11-02,מאלי,0,0,0,1,0,0,Mali
2021-11-02,בוטן,0,0,0,2,0,0, Peanut 
2021-11-02,ליטא,0,0,0,31,0,0,Lithuania
2021-11-02,גאורגיה,0,0,0,143,9,0,Georgia
2021-11-02,לטביה,0,0,0,14,1,0,Latvia
2021-11-02,פינלנד,0,0,0,11,0,0,Finland
2021-11-02,סינגפור,0,0,0,0,0,0,Singapore
2021-11-02,מלדיבים,0,0,0,4,2,0,Maldives
2021-11-02,ברזיל,0,0,0,10,1,0,Brazil
2021-11-02,הולנד,1,0,0,359,19,0,Netherlands
2021-11-02,פורטוגל,0,0,0,10,0,0,Portugal
2021-11-02,אתיופיה,0,0,0,13,1,0,Ethiopia
2021-11-02,נורבגיה,0,0,0,3,1,0,Norway
2021-11-02,יפן,0,0,0,2,0,0,Japan
2021-11-02,קוסובו,0,0,0,1,0,0,Kosovo
2021-11-02,סלובקיה,0,0,0,3,0,0,Slovakia
2021-11-02,איסלנד,0,0,0,1,0,0,Iceland
2021-11-02,הונגריה,0,0,0,323,9,0,Hungary
2021-11-02,טנזניה,0,0,0,2,0,0,Tanzania
2021-11-02,שוויץ,0,0,0,58,2,0,Switzerland
2021-11-02,רוסיה,0,0,0,105,5,0,Russia
2021-11-02,רומניה,0,0,0,124,5,0,Romania
2021-11-02,הודו,0,0,0,4,0,0,India
2021-11-02,תוניסיה,0,0,0,2,0,0,Tunisia
2021-11-02,איטליה,0,0,0,368,11,0,Italy
2021-11-02,דרום סודאן,0,0,0,0,0,0,South Sudan
2021-11-02,אוקראינה,0,0,0,61,8,0,Ukraine
2021-11-02,קניה,0,0,0,4,0,0,Kenya
2021-11-02,צ'ילה,0,0,0,2,0,0,Chile
2021-11-02,מלטה,0,0,0,3,0,0,Malta
2021-11-02,ארצות הברית,0,1,0,1216,61,0,United States
2021-11-02,קפריסין,0,0,0,143,5,0,Cyprus
2021-11-02,ספרד,0,0,0,230,5,0,Spain
2021-11-02,קנדה,0,0,0,53,6,0,Canada
2021-11-02,צרפת,2,0,0,734,29,0,France
2021-11-02,איי טורקס וקייקוס,0,0,0,2,0,0,Turks and Caicos Islands
2021-11-02,גאנה,0,0,0,2,2,0,Ghana
2021-11-02,צכיה,0,0,0,351,4,0,Czech Republic
2021-11-02,קולומביה,0,0,0,3,4,0,Colombia
2021-11-02,אוגנדה,0,0,0,2,3,0,Uganda
2021-11-02,אנטיגואה וברבודה,0,0,0,1,0,0,Antigua and Barbuda
2021-11-02,דרום אפריקה,0,0,0,11,2,0,South Africa
2021-11-02,עומן,0,0,0,0,0,0,Oman
2021-11-02,כלל המדינות,13,2,0,8968,476,0,All Countries
2021-11-03,אסטוניה,0,0,0,2,0,0,Estonia
2021-11-03,הונגריה,0,0,0,178,9,0,Hungary
2021-11-03,לוכסמבורג,0,0,0,1,0,0,Luxembourg
2021-11-03,סרי לנקה (צילון),0,0,0,2,1,0,Sri Lanka (photo)
2021-11-03,בוסניה הרצגובינה,0,0,0,6,0,0,Bosnia and Herzegovina
2021-11-03,סין,0,0,0,1,0,0,China
2021-11-03,מולדובה,0,0,0,1,0,0,Moldova
2021-11-03,אוגנדה,0,0,0,1,0,0,Uganda
2021-11-03,אירלנד,0,0,0,8,0,0,Ireland
2021-11-03,קרואטיה,0,0,0,8,0,0,Croatia
2021-11-03,יוון,0,0,0,141,4,0,Greece
2021-11-03,פולין,0,0,0,60,0,0,Poland
2021-11-03,שוויץ,0,0,0,96,4,0,Switzerland
2021-11-03,אנדורה,0,0,0,1,0,0,Andorra
2021-11-03,מלטה,0,0,0,4,0,0,Malta
2021-11-03,רוסיה,0,0,0,126,12,0,Russia
2021-11-03,פנמה,0,0,0,0,2,0,Panama
2021-11-03,מצרים,0,0,0,234,12,0,Egypt
2021-11-03,בלגיה,0,0,0,24,2,0,Belgium
2021-11-03,צרפת,2,0,0,526,30,0,France
2021-11-03,מקסיקו,0,0,0,8,1,0,Mexico
2021-11-03,פרגוואי,0,0,0,0,0,0,Paraguay
2021-11-03,ארמניה,0,0,0,1,0,0,Armenia
2021-11-03,מרוקו,0,0,0,50,0,0,Morocco
2021-11-03,קירג'זסטאן,0,0,0,1,0,0,Kyrgyzstan
2021-11-03,אוקראינה,0,1,0,332,36,0,Ukraine
2021-11-03,זימבאבווה,0,0,0,4,0,0,Zimbabwe
2021-11-03,הולנד,0,0,0,78,6,0,Netherlands
2021-11-03,איסלנד,0,0,0,3,0,0,Iceland
2021-11-03,דרום אפריקה,0,0,0,14,0,0,South Africa
2021-11-03,אוסטריה,0,0,0,140,2,0,Austria
2021-11-03,פינלנד,0,0,0,7,0,0,Finland
2021-11-03,אזרביג'אן,0,0,0,1,0,0,Azerbaijan
2021-11-03,בולגריה,0,0,0,79,5,0,Bulgaria
2021-11-03,ברזיל,0,0,0,6,1,0,Brazil
2021-11-03,ירדן,1,0,0,101,9,0,Jordan
2021-11-03,ספרד,0,0,0,163,10,0,Spain
2021-11-03,פרו,0,0,0,3,1,0,Peru
2021-11-03,מלדיבים,0,0,0,22,5,0,Maldives
2021-11-03,איחוד האמירויות הערב,0,1,0,258,10,0,UAE
2021-11-03,פורטוגל,0,0,0,13,0,0,Portugal
2021-11-03,ארגנטינה,0,0,0,8,0,0,Argentina
2021-11-03,גרמניה,0,0,0,284,16,0,Germany
2021-11-03,סלובקיה,0,0,0,0,0,0,Slovakia
2021-11-03,סלובניה,0,0,0,0,1,0,Slovenia
2021-11-03,שוודיה,0,0,0,6,1,0,Sweden
2021-11-03,ארצות הברית,2,0,0,913,45,0,United States
2021-11-03,קוסובו,0,0,0,0,0,0,Kosovo
2021-11-03,תימן,0,0,0,1,0,0,Yemen
2021-11-03,אוזבקיסטן,0,0,0,9,0,0,Uzbekistan
2021-11-03,לטביה,0,0,0,0,0,0,Latvia
2021-11-03,דנמרק,0,0,0,9,0,0,Denmark
2021-11-03,קוריאה הדרומית,0,0,0,4,0,0,South Korea
2021-11-03,איטליה,0,0,0,383,14,0,Italy
2021-11-03,תאילנד,0,0,0,3,0,0,Thailand
2021-11-03,הממלכה המאוחדת,1,0,0,492,11,0,United Kingdom
2021-11-03,פיליפינים,0,0,0,0,0,0,Philippines
2021-11-03,הרפ הדומיניקנית,0,0,0,0,0,0,Dominican Harp
2021-11-03,בוטן,0,0,0,1,0,0, Peanut 
2021-11-03,מונטנגרו,0,0,0,67,2,0,Montenegro
2021-11-03,קנדה,0,0,0,66,11,0,Canada
2021-11-03,נורבגיה,0,0,0,4,0,0,Norway
2021-11-03,איי גילברט ואליס,0,0,0,1,0,0,Gilbert and Alice Islands
2021-11-03,סנגל,0,0,0,1,0,0,Senegal
2021-11-03,טנזניה,0,0,0,137,2,0,Tanzania
2021-11-03,מאוריציוס,0,0,0,2,0,0,Mauritius
2021-11-03,ויטנאם,0,0,0,1,0,0,Vietnam
2021-11-03,סינגפור,0,0,0,1,0,0,Singapore
2021-11-03,אתיופיה,0,0,0,14,6,0,Ethiopia
2021-11-03,גאורגיה,0,0,0,44,2,0,Georgia
2021-11-03,צכיה,1,0,0,169,4,0,Czech Republic
2021-11-03,קניה,0,0,0,6,1,0,Kenya
2021-11-03,סרביה,0,0,0,11,0,0,Serbia
2021-11-03,אקואדור,0,0,0,4,1,0,Ecuador
2021-11-03,איי סיישל,0,0,0,67,1,0,Seychelles
2021-11-03,צ'ילה,0,0,0,0,0,0,Chile
2021-11-03,ניגריה,0,0,0,8,1,0,Nigeria
2021-11-03,אנגולה,0,0,0,1,0,0,Angola
2021-11-03,בוטסואנה,0,0,0,1,0,0,Botswana
2021-11-03,תורכיה,0,1,0,819,84,0,Turkey
2021-11-03,זמביה,0,0,0,4,0,0,Zambia
2021-11-03,יפן,0,0,0,0,0,0,Japan
2021-11-03,אוסטרליה,0,0,0,0,1,0,Australia
2021-11-03,ליטא,0,0,0,1,0,0,Lithuania
2021-11-03,אורגוואי,0,0,0,1,0,0,Uruguay
2021-11-03,בילורוסיה,0,0,0,3,0,0,Belarus
2021-11-03,גאנה,0,0,0,4,0,0,Ghana
2021-11-03,ונצואלה,0,0,0,0,0,0,Venezuela
2021-11-03,קפריסין,1,0,0,220,9,0,Cyprus
2021-11-03,הודו,0,0,0,18,0,0,India
2021-11-03,קוסטה ריקה,0,0,0,6,4,0,Costa Rica
2021-11-03,רומניה,1,0,0,77,4,0,Romania
2021-11-03,קולומביה,0,0,0,2,1,0,Colombia
2021-11-03,כלל המדינות,10,3,0,7229,435,0,All Countries
2021-11-04,דרום סודאן,0,0,0,0,0,0,South Sudan
2021-11-04,פולין,0,0,0,140,7,0,Poland
2021-11-04,מונטנגרו,0,0,0,68,1,0,Montenegro
2021-11-04,תאילנד,0,0,0,3,0,0,Thailand
2021-11-04,אירלנד,0,0,0,11,0,0,Ireland
2021-11-04,מלאווי,0,0,0,1,0,0,Malawi
2021-11-04,ירדן,0,0,0,97,12,0,Jordan
2021-11-04,ניו זילנד,0,0,0,0,0,0,New Zealand
2021-11-04,גויאנה הצרפתית,0,0,0,1,0,0,French Guiana
2021-11-04,קוסטה ריקה,0,0,0,4,1,0,Costa Rica
2021-11-04,נפאל,0,0,0,1,0,0,Nepal
2021-11-04,תורכיה,0,0,0,1177,100,0,Turkey
2021-11-04,סלובניה,0,0,0,1,0,0,Slovenia
2021-11-04,עירק,0,0,0,0,0,0,Iraq
2021-11-04,רואנדה,0,0,0,1,0,0,Rwanda
2021-11-04,אוסטרליה,0,0,0,1,0,0,Australia
2021-11-04,אזרביג'אן,0,0,0,56,1,0,Azerbaijan
2021-11-04,מקדוניה,0,0,0,2,0,0,Macedonia
2021-11-04,ליטא,0,0,0,34,1,0,Lithuania
2021-11-04,אתיופיה,0,0,0,35,7,0,Ethiopia
2021-11-04,ערב הסעודית,0,0,0,2,0,0,Saudi Arabia
2021-11-04,ניגר,0,0,0,1,0,0,Niger
2021-11-04,סרי לנקה (צילון),0,0,0,2,0,0,Sri Lanka (photo)
2021-11-04,דומיניקה,0,0,0,3,0,0,Dominica
2021-11-04,מקסיקו,0,0,0,10,1,0,Mexico
2021-11-04,פנמה,0,0,0,4,0,0,Panama
2021-11-04,מרוקו,0,0,0,172,1,0,Morocco
2021-11-04,ארגנטינה,0,0,0,2,1,0,Argentina
2021-11-04,פינלנד,0,0,0,11,0,0,Finland
2021-11-04,זמביה,0,0,0,7,0,0,Zambia
2021-11-04,אקואדור,0,0,0,0,2,0,Ecuador
2021-11-04,הונגריה,1,0,0,580,12,0,Hungary
2021-11-04,אלבניה,0,0,0,3,0,0,Albania
2021-11-04,מלטה,0,0,0,1,0,0,Malta
2021-11-04,הרפ הדומיניקנית,0,0,0,0,0,0,Dominican Harp
2021-11-04,גאורגיה,0,0,0,607,12,0,Georgia
2021-11-04,קוסובו,0,0,0,1,0,0,Kosovo
2021-11-04,הולנד,0,0,0,320,13,0,Netherlands
2021-11-04,קירג'זסטאן,0,0,0,2,0,0,Kyrgyzstan
2021-11-04,נורבגיה,0,0,0,5,0,0,Norway
2021-11-04,אנגולה,0,0,0,4,0,0,Angola
2021-11-04,רוסיה,2,2,0,153,19,0,Russia
2021-11-04,יוון,0,0,0,269,3,0,Greece
2021-11-04,ספרד,0,0,0,263,4,0,Spain
2021-11-04,תורכמניסטאן,0,0,0,3,0,0,Turkmenistan
2021-11-04,בנין (דהומי),0,0,0,1,0,0,Benin (Dahumi)
2021-11-04,ארמניה,0,0,0,1,0,0,Armenia
2021-11-04,גינאה המשוונית,0,0,0,0,0,0, Equatorial Guinea 
2021-11-04,גיברלטר,0,0,0,1,0,0,Gibraltar
2021-11-04,שוויץ,0,0,0,89,1,0,Switzerland
2021-11-04,תוניסיה,0,0,0,0,0,0,Tunisia
2021-11-04,פורטוגל,0,0,0,276,5,0,Portugal
2021-11-04,סלובקיה,0,0,0,0,0,0,Slovakia
2021-11-04,ארצות הברית,0,0,0,979,54,0,United States
2021-11-04,אוגנדה,0,0,0,8,0,0,Uganda
2021-11-04,קזחסטאן,0,0,0,1,0,0,Kazakhstan
2021-11-04,צרפת,1,0,0,507,33,0,France
2021-11-04,פורטו ריקו,0,0,0,0,0,0,Puerto Rico
2021-11-04,קפריסין,0,0,0,349,10,0,Cyprus
2021-11-04,בוסניה הרצגובינה,0,0,0,2,0,0,Bosnia and Herzegovina
2021-11-04,אוסטריה,0,0,0,320,2,0,Austria
2021-11-04,אסטוניה,0,0,0,1,0,0,Estonia
2021-11-04,לוכסמבורג,0,0,0,0,0,0,Luxembourg
2021-11-04,דרום אפריקה,0,0,0,29,0,0,South Africa
2021-11-04,גבון,0,0,0,1,0,0,Gabon
2021-11-04,יפן,0,0,0,0,0,0,Japan
2021-11-04,פיליפינים,0,0,0,1,0,0,Philippines
2021-11-04,בלגיה,0,0,0,56,4,0,Belgium
2021-11-04,קוריאה הדרומית,0,0,0,8,0,0,South Korea
2021-11-04,בחריין,0,0,0,14,0,0,Bahrain
2021-11-04,ברזיל,0,0,0,9,1,0,Brazil
2021-11-04,סינגפור,0,0,0,0,0,0,Singapore
2021-11-04,איי טורקס וקייקוס,0,0,0,4,0,0,Turks and Caicos Islands
2021-11-04,איטליה,0,0,0,805,22,0,Italy
2021-11-04,איסלנד,0,0,0,1,0,0,Iceland
2021-11-04,בולגריה,0,0,0,75,4,0,Bulgaria
2021-11-04,אוקראינה,1,0,0,202,20,0,Ukraine
2021-11-04,גאנה,0,0,0,4,1,0,Ghana
2021-11-04,רומניה,0,0,0,52,1,0,Romania
2021-11-04,סין,0,0,0,2,0,0,China
2021-11-04,טוגו,0,0,0,1,0,0,Togo
2021-11-04,בילורוסיה,0,0,0,71,6,0,Belarus
2021-11-04,טג'יקיסטאן,0,0,0,1,0,0,Tajikistan
2021-11-04,גרמניה,0,0,0,341,12,0,Germany
2021-11-04,קולומביה,0,1,0,3,1,0,Colombia
2021-11-04,הודו,0,0,0,24,1,0,India
2021-11-04,ניגריה,0,0,0,1,0,0,Nigeria
2021-11-04,קטר,0,0,0,2,0,0,Qatar
2021-11-04,פרו,0,0,0,9,2,0,Peru
2021-11-04,טנזניה,0,0,0,8,0,0,Tanzania
2021-11-04,קנדה,0,0,0,14,2,0,Canada
2021-11-04,נמיביה,0,0,0,22,0,0,Namibia
2021-11-04,הונדורס,0,0,0,1,0,0,Honduras
2021-11-04,סרביה,0,0,0,8,0,0,Serbia
2021-11-04,שוודיה,0,0,0,4,0,0,Sweden
2021-11-04,הונג קונג,0,0,0,2,2,0,Hong Kong
2021-11-04,הממלכה המאוחדת,0,1,0,465,15,0,United Kingdom
2021-11-04,איחוד האמירויות הערב,0,0,0,576,14,0,UAE
